date,region,category,product,promotion,sales,units_sold,inventory
2026-05-22,North,Beverages,Juice,Yes,57309.27,1346,559
2026-05-22,North,Snacks,Namkeen,Yes,72932.05,1666,3577
2026-05-22,North,Dairy,Cheese,No,113691.0,3324,3260
2026-05-22,South,Beverages,Energy Drink,No,94112.0,3023,3310
2026-05-22,South,Snacks,Biscuits,Yes,126500.81,4034,968
2026-05-22,South,Dairy,Yogurt,No,63130.0,3141,3791
2026-05-22,East,Beverages,Energy Drink,Yes,68337.76,1483,2789
2026-05-22,East,Snacks,Namkeen,Yes,121444.71,2992,4392
2026-05-22,East,Dairy,Cheese,No,136537.0,5325,3139
2026-05-22,West,Beverages,Cola,No,55997.0,1140,3166
2026-05-22,West,Snacks,Namkeen,No,80612.0,2110,3778
2026-05-22,West,Dairy,Cheese,Yes,117501.43,2450,4400
2026-05-23,North,Beverages,Energy Drink,Yes,177752.16,4651,1672
2026-05-23,North,Snacks,Namkeen,Yes,83407.19,3688,4995
2026-05-23,North,Dairy,Yogurt,Yes,150429.98,4364,4929
2026-05-23,South,Beverages,Cola,Yes,89488.84,1851,1232
2026-05-23,South,Snacks,Chips,No,143816.0,6888,3174
2026-05-23,South,Dairy,Yogurt,No,78885.0,1897,4401
2026-05-23,East,Beverages,Energy Drink,Yes,156536.25,4343,4530
2026-05-23,East,Snacks,Chips,No,79334.0,1654,1029
2026-05-23,East,Dairy,Cheese,No,99415.0,2101,3626
2026-05-23,West,Beverages,Energy Drink,No,80587.0,3017,1447
2026-05-23,West,Snacks,Biscuits,Yes,72786.4,1724,2041
2026-05-23,West,Dairy,Cheese,Yes,151390.6,3319,3614
2026-05-24,North,Beverages,Energy Drink,Yes,101495.28,2813,3679
2026-05-24,North,Snacks,Biscuits,No,97844.0,2227,1534
2026-05-24,North,Dairy,Cheese,Yes,77953.44,2156,4273
2026-05-24,South,Beverages,Juice,Yes,120125.32,3432,4233
2026-05-24,South,Snacks,Chips,No,69119.0,1629,781
2026-05-24,South,Dairy,Cheese,No,90487.0,2580,1511
2026-05-24,East,Beverages,Juice,No,132716.0,2958,4555
2026-05-24,East,Snacks,Biscuits,No,57708.0,1167,3229
2026-05-24,East,Dairy,Milk,Yes,201569.57,7534,930
2026-05-24,West,Beverages,Cola,No,145341.0,4577,1804
2026-05-24,West,Snacks,Chips,No,94225.0,2883,4378
2026-05-24,West,Dairy,Yogurt,No,101257.0,4570,2818
2026-05-25,North,Beverages,Juice,Yes,192533.87,6052,1572
2026-05-25,North,Snacks,Biscuits,Yes,170353.11,4297,1626
2026-05-25,North,Dairy,Yogurt,No,88152.0,1878,2218
2026-05-25,South,Beverages,Cola,Yes,189615.17,6143,1335
2026-05-25,South,Snacks,Namkeen,Yes,137618.54,4193,1878
2026-05-25,South,Dairy,Milk,Yes,134500.87,5297,929
2026-05-25,East,Beverages,Cola,No,127777.0,3870,1717
2026-05-25,East,Snacks,Namkeen,No,82112.0,3906,2473
2026-05-25,East,Dairy,Yogurt,No,89674.0,2206,1913
2026-05-25,West,Beverages,Energy Drink,No,140674.0,2828,1234
2026-05-25,West,Snacks,Biscuits,No,86073.0,2208,4146
2026-05-25,West,Dairy,Yogurt,Yes,74600.51,3152,4675
2026-05-26,North,Beverages,Cola,Yes,161427.59,4341,2742
2026-05-26,North,Snacks,Namkeen,Yes,147418.2,4269,4052
2026-05-26,North,Dairy,Yogurt,Yes,75486.35,1822,4903
2026-05-26,South,Beverages,Cola,No,141847.0,6888,4894
2026-05-26,South,Snacks,Namkeen,No,58379.0,1641,4915
2026-05-26,South,Dairy,Cheese,Yes,197244.33,4027,1461
2026-05-26,East,Beverages,Cola,Yes,64203.52,1458,1507
2026-05-26,East,Snacks,Chips,Yes,145671.65,5865,2603
2026-05-26,East,Dairy,Milk,Yes,83054.87,2687,4959
2026-05-26,West,Beverages,Cola,No,136266.0,6812,2962
2026-05-26,West,Snacks,Chips,No,136397.0,3786,1645
2026-05-26,West,Dairy,Cheese,No,141108.0,4801,3384
2026-05-27,North,Beverages,Energy Drink,Yes,158348.17,3550,2442
2026-05-27,North,Snacks,Chips,Yes,81589.94,1813,1599
2026-05-27,North,Dairy,Cheese,Yes,154063.95,6458,3957
2026-05-27,South,Beverages,Cola,No,84167.0,2675,1837
2026-05-27,South,Snacks,Biscuits,No,60912.0,1260,3984
2026-05-27,South,Dairy,Cheese,Yes,139616.46,3590,2706
2026-05-27,East,Beverages,Energy Drink,Yes,174043.99,4381,4689
2026-05-27,East,Snacks,Namkeen,Yes,141391.5,4794,4052
2026-05-27,East,Dairy,Yogurt,Yes,151614.37,5394,4853
2026-05-27,West,Beverages,Cola,No,58645.0,1962,1228
2026-05-27,West,Snacks,Biscuits,No,85815.0,3518,2349
2026-05-27,West,Dairy,Yogurt,Yes,76231.72,1553,3601
2026-05-28,North,Beverages,Cola,Yes,91871.33,1985,4510
2026-05-28,North,Snacks,Chips,No,141810.0,3815,2810
2026-05-28,North,Dairy,Cheese,No,129621.0,5642,892
2026-05-28,South,Beverages,Cola,No,148549.0,4688,3327
2026-05-28,South,Snacks,Namkeen,No,112503.0,2978,2622
2026-05-28,South,Dairy,Milk,Yes,154969.76,4941,2690
2026-05-28,East,Beverages,Cola,No,142733.0,3294,3926
2026-05-28,East,Snacks,Namkeen,No,73999.0,2230,3399
2026-05-28,East,Dairy,Yogurt,No,86152.0,1773,4764
2026-05-28,West,Beverages,Energy Drink,Yes,116163.44,5138,3003
2026-05-28,West,Snacks,Biscuits,No,61814.0,1583,1128
2026-05-28,West,Dairy,Cheese,Yes,71583.78,3295,2841
2026-05-29,North,Beverages,Energy Drink,No,51401.0,1051,3973
2026-05-29,North,Snacks,Namkeen,Yes,141011.93,3477,4861
2026-05-29,North,Dairy,Cheese,Yes,113889.62,4430,559
2026-05-29,South,Beverages,Energy Drink,No,142090.0,3943,3326
2026-05-29,South,Snacks,Chips,Yes,160014.7,6386,4788
2026-05-29,South,Dairy,Milk,Yes,72420.56,3017,3394
2026-05-29,East,Beverages,Cola,No,114947.0,3663,3557
2026-05-29,East,Snacks,Chips,No,139006.0,5056,4916
2026-05-29,East,Dairy,Milk,No,89213.0,2586,2668
2026-05-29,West,Beverages,Cola,Yes,189191.91,5947,2997
2026-05-29,West,Snacks,Namkeen,Yes,151400.15,3331,971
2026-05-29,West,Dairy,Yogurt,Yes,161793.24,5588,1377
2026-05-30,North,Beverages,Cola,No,144690.0,5655,3404
2026-05-30,North,Snacks,Chips,Yes,132828.45,5892,4713
2026-05-30,North,Dairy,Milk,No,66232.0,1397,556
2026-05-30,South,Beverages,Cola,No,79634.0,2333,3566
2026-05-30,South,Snacks,Biscuits,No,106143.0,2269,4894
2026-05-30,South,Dairy,Yogurt,Yes,139394.27,4201,1645
2026-05-30,East,Beverages,Juice,No,50761.0,1649,2125
2026-05-30,East,Snacks,Chips,Yes,97131.02,3050,3213
2026-05-30,East,Dairy,Milk,Yes,159249.67,4632,2677
2026-05-30,West,Beverages,Cola,No,114103.0,3125,1543
2026-05-30,West,Snacks,Biscuits,No,115779.0,2771,3685
2026-05-30,West,Dairy,Milk,Yes,85806.04,3607,3319
2026-05-31,North,Beverages,Energy Drink,Yes,163593.63,4054,3302
2026-05-31,North,Snacks,Biscuits,Yes,133024.62,4672,1176
2026-05-31,North,Dairy,Yogurt,Yes,150036.94,4245,2543
2026-05-31,South,Beverages,Juice,Yes,118211.75,4311,4015
2026-05-31,South,Snacks,Chips,No,142597.0,3279,1344
2026-05-31,South,Dairy,Cheese,Yes,104453.62,2768,1718
2026-05-31,East,Beverages,Cola,Yes,82180.72,2912,2074
2026-05-31,East,Snacks,Chips,No,52314.0,1359,1244
2026-05-31,East,Dairy,Milk,No,103385.0,2891,2395
2026-05-31,West,Beverages,Cola,No,105846.0,3079,4676
2026-05-31,West,Snacks,Biscuits,Yes,101838.92,3294,3375
2026-05-31,West,Dairy,Cheese,No,82370.0,2783,889
2026-06-01,North,Beverages,Cola,Yes,55860.05,1319,2236
2026-06-01,North,Snacks,Biscuits,No,86721.0,1835,1325
2026-06-01,North,Dairy,Yogurt,Yes,115001.98,3720,2993
2026-06-01,South,Beverages,Cola,Yes,152012.28,4158,1567
2026-06-01,South,Snacks,Biscuits,No,147162.0,3321,4832
2026-06-01,South,Dairy,Cheese,No,81228.0,2056,2220
2026-06-01,East,Beverages,Energy Drink,No,61433.0,1317,1568
2026-06-01,East,Snacks,Namkeen,Yes,70661.86,1491,2060
2026-06-01,East,Dairy,Milk,No,62928.0,2828,4977
2026-06-01,West,Beverages,Energy Drink,No,89515.0,2143,2154
2026-06-01,West,Snacks,Namkeen,Yes,63453.88,1949,2568
2026-06-01,West,Dairy,Cheese,No,97973.0,2928,1461
2026-06-02,North,Beverages,Juice,Yes,138852.34,2896,4627
2026-06-02,North,Snacks,Chips,Yes,151956.26,3099,2872
2026-06-02,North,Dairy,Milk,Yes,163073.34,3669,4555
2026-06-02,South,Beverages,Energy Drink,Yes,88278.51,2502,3696
2026-06-02,South,Snacks,Biscuits,No,77122.0,3021,1810
2026-06-02,South,Dairy,Cheese,Yes,167042.29,3602,4700
2026-06-02,East,Beverages,Juice,No,89768.0,1969,2927
2026-06-02,East,Snacks,Namkeen,No,122371.0,5191,2334
2026-06-02,East,Dairy,Milk,Yes,98112.15,4013,2775
2026-06-02,West,Beverages,Cola,No,56752.0,1445,2539
2026-06-02,West,Snacks,Chips,Yes,64966.59,1666,3523
2026-06-02,West,Dairy,Yogurt,Yes,194494.0,6965,1594
2026-06-03,North,Beverages,Juice,No,92550.0,1867,585
2026-06-03,North,Snacks,Biscuits,Yes,202522.62,8004,628
2026-06-03,North,Dairy,Cheese,Yes,191559.75,6089,2608
2026-06-03,South,Beverages,Energy Drink,Yes,125899.72,4486,3739
2026-06-03,South,Snacks,Chips,No,80372.0,1918,4054
2026-06-03,South,Dairy,Yogurt,Yes,127232.46,5000,2015
2026-06-03,East,Beverages,Cola,Yes,155477.89,3712,2810
2026-06-03,East,Snacks,Chips,No,71354.0,1532,3729
2026-06-03,East,Dairy,Cheese,Yes,67558.08,2060,4227
2026-06-03,West,Beverages,Energy Drink,No,63137.0,1513,1624
2026-06-03,West,Snacks,Namkeen,Yes,145843.16,4627,1401
2026-06-03,West,Dairy,Milk,Yes,79072.23,3513,1668
2026-06-04,North,Beverages,Energy Drink,Yes,71072.01,3064,3272
2026-06-04,North,Snacks,Namkeen,Yes,87365.88,2041,4139
2026-06-04,North,Dairy,Milk,No,93483.0,2720,2497
2026-06-04,South,Beverages,Cola,No,132245.0,3642,673
2026-06-04,South,Snacks,Chips,Yes,144331.76,4083,3902
2026-06-04,South,Dairy,Milk,Yes,87912.81,2679,1707
2026-06-04,East,Beverages,Juice,No,79607.0,1670,3651
2026-06-04,East,Snacks,Namkeen,Yes,131731.77,5652,1333
2026-06-04,East,Dairy,Yogurt,No,59999.0,1559,1469
2026-06-04,West,Beverages,Juice,Yes,71346.96,2815,4845
2026-06-04,West,Snacks,Biscuits,Yes,170698.99,3647,2970
2026-06-04,West,Dairy,Cheese,No,95663.0,2067,2720
2026-06-05,North,Beverages,Juice,No,84786.0,1912,1125
2026-06-05,North,Snacks,Chips,Yes,155539.65,6365,4159
2026-06-05,North,Dairy,Cheese,No,58822.0,2514,4001
2026-06-05,South,Beverages,Energy Drink,No,68961.0,3036,1544
2026-06-05,South,Snacks,Chips,No,96217.0,3252,3972
2026-06-05,South,Dairy,Yogurt,No,128871.0,2941,3231
2026-06-05,East,Beverages,Cola,Yes,122834.32,3518,4872
2026-06-05,East,Snacks,Biscuits,Yes,112973.19,2725,4816
2026-06-05,East,Dairy,Cheese,Yes,160091.42,5189,2165
2026-06-05,West,Beverages,Cola,No,123187.0,3600,1594
2026-06-05,West,Snacks,Chips,Yes,115737.78,2544,1641
2026-06-05,West,Dairy,Yogurt,No,68892.0,1528,3949
2026-06-06,North,Beverages,Cola,Yes,88712.04,3675,1672
2026-06-06,North,Snacks,Biscuits,Yes,196252.08,6300,1368
2026-06-06,North,Dairy,Cheese,Yes,152010.8,3296,747
2026-06-06,South,Beverages,Cola,No,68517.0,3062,1131
2026-06-06,South,Snacks,Chips,No,69623.0,1620,4348
2026-06-06,South,Dairy,Cheese,Yes,186287.98,3843,4351
2026-06-06,East,Beverages,Juice,No,108192.0,2490,608
2026-06-06,East,Snacks,Biscuits,Yes,78742.99,2004,1921
2026-06-06,East,Dairy,Cheese,Yes,62681.6,1916,4221
2026-06-06,West,Beverages,Energy Drink,No,124981.0,3565,2362
2026-06-06,West,Snacks,Biscuits,Yes,119188.76,3343,1525
2026-06-06,West,Dairy,Cheese,Yes,131761.17,4959,2004
2026-06-07,North,Beverages,Energy Drink,Yes,174613.4,5940,3818
2026-06-07,North,Snacks,Biscuits,Yes,76658.37,1945,2095
2026-06-07,North,Dairy,Yogurt,Yes,71537.83,1877,3248
2026-06-07,South,Beverages,Cola,Yes,99935.41,4308,2235
2026-06-07,South,Snacks,Namkeen,Yes,204779.93,7989,2152
2026-06-07,South,Dairy,Cheese,Yes,96232.34,1951,867
2026-06-07,East,Beverages,Energy Drink,No,55987.0,2611,1263
2026-06-07,East,Snacks,Biscuits,Yes,128237.19,2629,4597
2026-06-07,East,Dairy,Milk,No,148545.0,4683,3415
2026-06-07,West,Beverages,Cola,Yes,114183.95,2702,1327
2026-06-07,West,Snacks,Namkeen,Yes,67768.81,2153,806
2026-06-07,West,Dairy,Yogurt,Yes,91149.8,4075,1264
2026-06-08,North,Beverages,Energy Drink,Yes,105050.63,2651,1819
2026-06-08,North,Snacks,Namkeen,No,108652.0,2494,3277
2026-06-08,North,Dairy,Yogurt,No,131719.0,2883,4029
2026-06-08,South,Beverages,Cola,No,81340.0,3096,1114
2026-06-08,South,Snacks,Chips,No,62767.0,1421,1668
2026-06-08,South,Dairy,Yogurt,Yes,130190.33,4426,2921
2026-06-08,East,Beverages,Cola,Yes,110384.16,3607,1082
2026-06-08,East,Snacks,Chips,No,83809.0,1690,2597
2026-06-08,East,Dairy,Yogurt,Yes,92184.37,2660,3477
2026-06-08,West,Beverages,Juice,No,103612.0,2266,1556
2026-06-08,West,Snacks,Biscuits,No,117171.0,2583,3069
2026-06-08,West,Dairy,Yogurt,Yes,170640.59,5093,849
2026-06-09,North,Beverages,Energy Drink,Yes,196737.54,4799,565
2026-06-09,North,Snacks,Chips,Yes,106839.33,2879,1097
2026-06-09,North,Dairy,Milk,No,110591.0,2759,3358
2026-06-09,South,Beverages,Juice,No,134211.0,3722,4308
2026-06-09,South,Snacks,Chips,Yes,97154.61,2044,3751
2026-06-09,South,Dairy,Yogurt,Yes,123011.58,4167,4483
2026-06-09,East,Beverages,Cola,No,64984.0,2292,813
2026-06-09,East,Snacks,Namkeen,Yes,127630.66,4833,756
2026-06-09,East,Dairy,Cheese,No,58178.0,1209,3461
2026-06-09,West,Beverages,Juice,No,77973.0,3606,687
2026-06-09,West,Snacks,Namkeen,No,85369.0,3097,1942
2026-06-09,West,Dairy,Milk,Yes,69839.15,3110,4198
2026-06-10,North,Beverages,Juice,Yes,188459.98,7384,940
2026-06-10,North,Snacks,Chips,No,94829.0,1939,2932
2026-06-10,North,Dairy,Milk,Yes,132423.75,3844,4886
2026-06-10,South,Beverages,Energy Drink,Yes,173964.97,3671,3687
2026-06-10,South,Snacks,Chips,Yes,79269.76,2122,1684
2026-06-10,South,Dairy,Yogurt,No,51859.0,2115,4257
2026-06-10,East,Beverages,Cola,No,91472.0,3907,3829
2026-06-10,East,Snacks,Biscuits,Yes,150822.75,3298,4180
2026-06-10,East,Dairy,Cheese,Yes,63853.18,1293,3942
2026-06-10,West,Beverages,Energy Drink,Yes,156227.53,5131,2065
2026-06-10,West,Snacks,Namkeen,Yes,132437.5,6464,3014
2026-06-10,West,Dairy,Cheese,Yes,177038.05,3542,3891
2026-06-11,North,Beverages,Juice,No,96165.0,2144,3988
2026-06-11,North,Snacks,Namkeen,No,64860.0,1357,4258
2026-06-11,North,Dairy,Yogurt,No,73186.0,2000,1832
2026-06-11,South,Beverages,Energy Drink,No,100012.0,3502,4083
2026-06-11,South,Snacks,Namkeen,No,142024.0,3678,1312
2026-06-11,South,Dairy,Milk,Yes,79958.0,2077,3869
2026-06-11,East,Beverages,Cola,No,148296.0,3485,4962
2026-06-11,East,Snacks,Chips,No,115976.0,3097,767
2026-06-11,East,Dairy,Cheese,No,105134.0,3988,4224
2026-06-11,West,Beverages,Energy Drink,No,65007.0,2513,4346
2026-06-11,West,Snacks,Chips,No,110810.0,3421,3742
2026-06-11,West,Dairy,Milk,No,79351.0,2252,2692
2026-06-12,North,Beverages,Energy Drink,No,90291.0,1999,3897
2026-06-12,North,Snacks,Namkeen,Yes,69248.12,2134,627
2026-06-12,North,Dairy,Milk,Yes,133970.92,3766,3100
2026-06-12,South,Beverages,Juice,Yes,174726.9,6410,3706
2026-06-12,South,Snacks,Chips,No,56760.0,1288,4015
2026-06-12,South,Dairy,Milk,No,145435.0,5768,3106
2026-06-12,East,Beverages,Energy Drink,Yes,125501.16,3038,1534
2026-06-12,East,Snacks,Namkeen,Yes,169019.21,5321,2631
2026-06-12,East,Dairy,Cheese,Yes,107123.42,4698,4083
2026-06-12,West,Beverages,Cola,Yes,68958.17,1899,1145
2026-06-12,West,Snacks,Namkeen,No,53314.0,1261,1569
2026-06-12,West,Dairy,Yogurt,No,74452.0,2738,2316
2026-06-13,North,Beverages,Juice,Yes,162497.12,3888,3597
2026-06-13,North,Snacks,Biscuits,Yes,96785.45,3980,689
2026-06-13,North,Dairy,Cheese,Yes,79883.63,2109,1377
2026-06-13,South,Beverages,Cola,No,84340.0,1800,1260
2026-06-13,South,Snacks,Chips,No,97369.0,2054,2203
2026-06-13,South,Dairy,Yogurt,Yes,153087.34,4723,4485
2026-06-13,East,Beverages,Energy Drink,Yes,101312.86,3241,3068
2026-06-13,East,Snacks,Namkeen,No,71116.0,2800,583
2026-06-13,East,Dairy,Milk,Yes,91034.54,1827,4464
2026-06-13,West,Beverages,Energy Drink,Yes,88911.68,3217,1496
2026-06-13,West,Snacks,Chips,Yes,133103.89,3765,1748
2026-06-13,West,Dairy,Milk,No,65045.0,1385,741
2026-06-14,North,Beverages,Juice,Yes,88657.09,2175,1536
2026-06-14,North,Snacks,Biscuits,No,113120.0,4354,1253
2026-06-14,North,Dairy,Yogurt,No,111216.0,2625,4561
2026-06-14,South,Beverages,Juice,No,75304.0,2738,2121
2026-06-14,South,Snacks,Namkeen,No,101488.0,4395,3052
2026-06-14,South,Dairy,Milk,Yes,180273.24,3878,3971
2026-06-14,East,Beverages,Energy Drink,No,91779.0,2372,3637
2026-06-14,East,Snacks,Biscuits,Yes,149933.63,3194,1026
2026-06-14,East,Dairy,Yogurt,Yes,75509.45,2736,3857
2026-06-14,West,Beverages,Juice,No,102206.0,4890,1973
2026-06-14,West,Snacks,Biscuits,No,74368.0,2419,1095
2026-06-14,West,Dairy,Milk,No,98754.0,4055,3075
2026-06-15,North,Beverages,Cola,Yes,119880.7,2888,2251
2026-06-15,North,Snacks,Biscuits,No,80493.0,2184,3658
2026-06-15,North,Dairy,Yogurt,Yes,138790.46,3768,1112
2026-06-15,South,Beverages,Energy Drink,No,139408.0,3265,3103
2026-06-15,South,Snacks,Biscuits,Yes,84550.51,2428,883
2026-06-15,South,Dairy,Yogurt,No,65631.0,2766,1901
2026-06-15,East,Beverages,Energy Drink,No,127485.0,4048,674
2026-06-15,East,Snacks,Biscuits,Yes,179377.49,4812,538
2026-06-15,East,Dairy,Yogurt,No,67178.0,1484,3799
2026-06-15,West,Beverages,Cola,Yes,121869.82,5518,1279
2026-06-15,West,Snacks,Biscuits,No,86002.0,2913,3332
2026-06-15,West,Dairy,Yogurt,Yes,163796.63,4704,885
2026-06-16,North,Beverages,Juice,No,141286.0,2853,4541
2026-06-16,North,Snacks,Namkeen,Yes,136760.85,5924,2335
2026-06-16,North,Dairy,Milk,Yes,77152.97,2598,4069
2026-06-16,South,Beverages,Cola,Yes,71218.56,1513,3521
2026-06-16,South,Snacks,Namkeen,Yes,190740.95,6863,852
2026-06-16,South,Dairy,Milk,Yes,100894.8,3376,3609
2026-06-16,East,Beverages,Juice,Yes,86773.85,3677,3115
2026-06-16,East,Snacks,Chips,No,133480.0,3996,1502
2026-06-16,East,Dairy,Cheese,Yes,156347.33,4505,2798
2026-06-16,West,Beverages,Juice,No,79600.0,3498,2926
2026-06-16,West,Snacks,Namkeen,Yes,122026.21,2642,2186
2026-06-16,West,Dairy,Cheese,Yes,83281.65,3818,607
2026-06-17,North,Beverages,Energy Drink,Yes,149842.18,5844,1356
2026-06-17,North,Snacks,Biscuits,Yes,169249.78,4778,3067
2026-06-17,North,Dairy,Yogurt,No,135890.0,5519,4632
2026-06-17,South,Beverages,Cola,Yes,108180.22,3426,4206
2026-06-17,South,Snacks,Namkeen,Yes,118477.53,4181,1845
2026-06-17,South,Dairy,Cheese,No,125660.0,3185,1706
2026-06-17,East,Beverages,Juice,Yes,167298.54,8161,4275
2026-06-17,East,Snacks,Chips,No,53746.0,1567,4849
2026-06-17,East,Dairy,Yogurt,No,84809.0,3601,1188
2026-06-17,West,Beverages,Juice,No,77795.0,3172,4613
2026-06-17,West,Snacks,Biscuits,No,56967.0,1713,3529
2026-06-17,West,Dairy,Milk,Yes,164011.6,3428,2088
2026-06-18,North,Beverages,Juice,Yes,118505.83,4190,4543
2026-06-18,North,Snacks,Namkeen,No,64311.0,1590,2539
2026-06-18,North,Dairy,Milk,Yes,72644.43,3447,2680
2026-06-18,South,Beverages,Cola,Yes,135351.18,5051,3814
2026-06-18,South,Snacks,Biscuits,No,63278.0,2379,2697
2026-06-18,South,Dairy,Yogurt,Yes,96728.71,3178,2859
2026-06-18,East,Beverages,Energy Drink,No,146191.0,7275,2016
2026-06-18,East,Snacks,Namkeen,No,146874.0,5036,2454
2026-06-18,East,Dairy,Milk,No,139318.0,6308,2034
2026-06-18,West,Beverages,Juice,No,68590.0,1403,4387
2026-06-18,West,Snacks,Biscuits,No,52729.0,2082,2661
2026-06-18,West,Dairy,Milk,Yes,184634.75,9098,3384
2026-06-19,North,Beverages,Juice,Yes,155268.16,4543,870
2026-06-19,North,Snacks,Chips,No,79922.0,2235,1870
2026-06-19,North,Dairy,Milk,Yes,75183.27,1786,4207
2026-06-19,South,Beverages,Juice,No,121527.0,4384,4485
2026-06-19,South,Snacks,Biscuits,No,110129.0,5396,3388
2026-06-19,South,Dairy,Yogurt,No,117873.0,2726,4467
2026-06-19,East,Beverages,Cola,No,139887.0,3931,669
2026-06-19,East,Snacks,Chips,No,78869.0,1982,1660
2026-06-19,East,Dairy,Yogurt,No,54050.0,1977,4028
2026-06-19,West,Beverages,Juice,Yes,166273.61,3491,3594
2026-06-19,West,Snacks,Namkeen,Yes,117098.09,2901,4180
2026-06-19,West,Dairy,Cheese,Yes,116403.03,3820,3213
2026-06-20,North,Beverages,Juice,No,86208.0,2944,836
2026-06-20,North,Snacks,Namkeen,No,130264.0,5498,4227
2026-06-20,North,Dairy,Cheese,No,87802.0,3767,568
2026-06-20,South,Beverages,Juice,Yes,144932.56,4060,2873
2026-06-20,South,Snacks,Namkeen,Yes,111893.81,5100,2914
2026-06-20,South,Dairy,Milk,No,55367.0,2087,1511
2026-06-20,East,Beverages,Cola,No,90084.0,4470,3385
2026-06-20,East,Snacks,Namkeen,Yes,66458.81,2178,2820
2026-06-20,East,Dairy,Cheese,Yes,80508.9,3315,2111
2026-06-20,West,Beverages,Juice,Yes,102713.06,3003,3405
2026-06-20,West,Snacks,Chips,No,105386.0,3296,1303
2026-06-20,West,Dairy,Yogurt,No,128255.0,4374,4070
2026-06-21,North,Beverages,Energy Drink,No,125781.0,5202,2134
2026-06-21,North,Snacks,Biscuits,Yes,132410.37,4560,1201
2026-06-21,North,Dairy,Yogurt,No,121543.0,4766,4079
2026-06-21,South,Beverages,Cola,Yes,146698.06,4990,3429
2026-06-21,South,Snacks,Biscuits,No,106055.0,3119,3860
2026-06-21,South,Dairy,Yogurt,Yes,136559.71,3175,1224
2026-06-21,East,Beverages,Cola,No,81804.0,2186,3556
2026-06-21,East,Snacks,Chips,No,57017.0,1336,3716
2026-06-21,East,Dairy,Milk,No,137828.0,6830,4743
2026-06-21,West,Beverages,Juice,Yes,68208.05,1519,1376
2026-06-21,West,Snacks,Biscuits,Yes,111836.89,2746,998
2026-06-21,West,Dairy,Milk,Yes,164884.64,6778,4557
2026-06-22,North,Beverages,Cola,Yes,179008.31,7263,3046
2026-06-22,North,Snacks,Namkeen,Yes,146168.13,5617,1050
2026-06-22,North,Dairy,Milk,Yes,176143.05,4948,2525
2026-06-22,South,Beverages,Cola,Yes,124132.55,3529,3700
2026-06-22,South,Snacks,Chips,Yes,109081.53,2204,2424
2026-06-22,South,Dairy,Cheese,No,130315.0,3222,1509
2026-06-22,East,Beverages,Juice,Yes,147592.36,6086,2471
2026-06-22,East,Snacks,Chips,Yes,139855.01,4875,1319
2026-06-22,East,Dairy,Cheese,No,98147.0,2451,3704
2026-06-22,West,Beverages,Juice,Yes,135752.34,4145,729
2026-06-22,West,Snacks,Biscuits,No,65745.0,1780,590
2026-06-22,West,Dairy,Cheese,No,54467.0,1384,4141
2026-06-23,North,Beverages,Cola,No,68258.0,2005,4254
2026-06-23,North,Snacks,Biscuits,Yes,85418.19,1870,4622
2026-06-23,North,Dairy,Milk,No,142566.0,3987,4702
2026-06-23,South,Beverages,Cola,Yes,155745.16,3925,3279
2026-06-23,South,Snacks,Biscuits,Yes,115495.7,2905,3727
2026-06-23,South,Dairy,Milk,No,99351.0,2032,1977
2026-06-23,East,Beverages,Energy Drink,No,66963.0,1635,3351
2026-06-23,East,Snacks,Namkeen,No,58856.0,2756,1803
2026-06-23,East,Dairy,Milk,Yes,155288.64,3233,4402
2026-06-23,West,Beverages,Juice,Yes,195486.32,8439,1925
2026-06-23,West,Snacks,Namkeen,No,149066.0,3029,1027
2026-06-23,West,Dairy,Milk,No,65004.0,3077,1097
2026-06-24,North,Beverages,Juice,No,129499.0,3325,741
2026-06-24,North,Snacks,Chips,No,64111.0,1565,3593
2026-06-24,North,Dairy,Milk,Yes,88948.9,2685,2843
2026-06-24,South,Beverages,Cola,Yes,169164.02,3808,2075
2026-06-24,South,Snacks,Chips,Yes,183846.43,8033,772
2026-06-24,South,Dairy,Milk,Yes,129405.16,3492,1089
2026-06-24,East,Beverages,Juice,Yes,183917.76,3885,4826
2026-06-24,East,Snacks,Biscuits,Yes,98122.14,2868,3384
2026-06-24,East,Dairy,Yogurt,Yes,72424.27,1868,1080
2026-06-24,West,Beverages,Energy Drink,Yes,88986.86,3074,1466
2026-06-24,West,Snacks,Biscuits,Yes,72661.52,2427,2335
2026-06-24,West,Dairy,Yogurt,No,101173.0,2461,1056
2026-06-25,North,Beverages,Cola,No,59801.0,1659,2477
2026-06-25,North,Snacks,Namkeen,No,102326.0,2653,4972
2026-06-25,North,Dairy,Cheese,Yes,156880.89,3301,2654
2026-06-25,South,Beverages,Energy Drink,Yes,65152.66,2341,3240
2026-06-25,South,Snacks,Chips,Yes,97045.7,2309,1010
2026-06-25,South,Dairy,Milk,No,59556.0,1348,789
2026-06-25,East,Beverages,Juice,Yes,133774.86,3486,1160
2026-06-25,East,Snacks,Namkeen,No,66969.0,2381,841
2026-06-25,East,Dairy,Milk,Yes,144123.8,3647,4034
2026-06-25,West,Beverages,Juice,No,79852.0,3868,953
2026-06-25,West,Snacks,Chips,Yes,153913.52,4904,648
2026-06-25,West,Dairy,Cheese,No,56834.0,1797,3590
2026-06-26,North,Beverages,Energy Drink,Yes,139327.11,3818,1446
2026-06-26,North,Snacks,Biscuits,Yes,182286.81,5874,2086
2026-06-26,North,Dairy,Yogurt,No,57592.0,2121,1253
